patent_id,claims,abstract,wipo,cpc
12354917,"1. A semiconductor substrate singulation process comprising: applying a first fluid jet to a material of a die street of a first plurality of die streets comprised in a semiconductor substrate, the semiconductor substrate further comprising: a plurality of die separated by the first plurality of die streets and a second plurality of die streets; applying a second fluid jet to a material of a die street of the second plurality of die streets comprised in the semiconductor substrate; and singulating the plurality of die at the first plurality of die streets and the second plurality of die streets using the first fluid jet and the second fluid jet simultaneously; wherein the first fluid jet is moved only along a length of the die street of the first plurality of die streets; wherein each die of the plurality of die is singulated using both the first fluid jet and the second fluid jet. 16. A semiconductor substrate singulation process comprising: applying one of a first fluid jet or a first laser beam to a material of a die street of a first plurality of die streets comprised in a semiconductor substrate, the semiconductor substrate comprising a plurality of die separated by the first plurality of die streets and a second plurality of die streets; applying one of a second fluid jet or a second laser beam to a material of a die street of the second plurality of die streets comprised in the semiconductor substrate; and zigzag singulating the plurality of die at the first plurality of die streets and second plurality of die streets by removing the material of the die street of the first plurality of die streets using one of the first fluid jet or the first laser beam and removing the material of the die street of the second plurality of die streets using one of the second fluid jet or the second laser beam; wherein one of the first fluid jet or the first laser beam and one of the second fluid jet or the second laser beam are both used to zigzag singulate each die of the plurality of die. 10. A semiconductor substrate singulation process comprising: applying a first fluid jet to a material of a die street of a first plurality of die streets comprised in a semiconductor substrate, the semiconductor substrate further comprising: a plurality of die separated by the first plurality of die streets and a second plurality of die streets; applying a second fluid jet to a material of a die street of the second plurality of die streets comprised in the semiconductor substrate; and singulating the plurality of die at the first plurality of die streets and the second plurality of die streets using the first fluid jet and the second fluid jet simultaneously; wherein the first fluid jet is moved only along one of the first plurality of die streets, the second plurality of die streets, or both the first plurality of die streets and the second plurality of die streets; wherein the second fluid jet is moved only along one of the first plurality of die streets, the second plurality of die streets, or both the first plurality of die streets and the second plurality of die streets; and wherein each die of the plurality of die is singulated using both the first fluid jet and the second fluid jet.",Implementations of a semiconductor substrate singulation process may include applying a fluid jet to a material of a die street of a plurality of die streets included in a semiconductor substrate where the semiconductor substrate may include: a plurality of die separated by the plurality of die streets; and a plurality of die support structures coupled thereto; and singulating the plurality of die and the plurality of die support structures at the plurality of die streets using the fluid jet. The fluid jet may be moved only along a length of the die street.,8,"H01L21/78,H01L21/6836,H01L23/562,H01L2221/68327"
12308598,"1. A system, comprising: an optically transmissive substrate comprising: a protective coating on a first surface and a blocking coating on a second surface that is opposite the first surface, wherein the protective coating is configured to protect the optically transmissive substrate from at least ultraviolet laser energy, and wherein the blocking coating has a first thickness that is between about 60 nanometers and about 280 nanometers and is adhered to a portion of the second surface; and a capping layer covering the blocking coating that is on the portion of the second surface and having a second thickness less than the first thickness of the blocking coating; a structure configured to support the optically transmissive substrate; and a sealing component positioned between the capping layer and the structure configured to support the optically transmissive substrate. 11. A method, comprising: applying a protective coating for protecting an optically transmissive substrate from at least ultraviolet laser energy to a first surface of the optically transmissive substrate; applying an adhesion layer over a portion of a second surface of the optically transmissive substrate that is opposite the first surface, wherein the adhesion layer has a first thickness; applying a blocking coating over the adhesion layer, wherein the blocking coating has a second thickness that is between about 60 nanometers and about 280 nanometers; and applying a capping layer over the blocking coating, wherein the capping layer has a third thickness that is less than the second thickness of the blocking coating. 16. An apparatus, comprising: a substrate that is optically transmissive to ultraviolet light; a protective layer applied to a first surface of the substrate, wherein the protective layer is configured to protect the substrate from at least ultraviolet laser energy; a metallic adhesion layer applied to a subset of a second surface of the substrate that is opposite the first surface; an annular blocking layer applied over the metallic adhesion layer, wherein the annular blocking layer has a first thickness between about 60 nanometers and about 120 nanometers and is configured to block the ultraviolet light; and an annular silicate layer applied over the annular blocking layer, wherein the annular silicate layer has a second thickness between about 10 nanometers and about 20 nanometers.","Methods, systems, and devices are described. A system may include an optically transmissive substrate having a protective coating on a first surface and a blocking coating on a second surface that is opposite the first surface. The protective coating is configured to protect the optically transmissive substrate from at least ultraviolet laser energy, and the blocking coating has a first thickness that is less than about 280 nanometers and is adhered to a subset of the second surface. The system further includes a capping layer covering the blocking coating that is on the subset of the second surface and having a second thickness less than the first thickness of the blocking coating. Additionally, the system includes a sealing component positioned between the capping layer and a structure configured to support the optically transmissive substrate.",9,"G02B5/208,H01S3/0346,G02B1/14,B82Y20/00,G02B2207/101,H01S3/225,H01S3/2251,H01S3/2253,H01S3/2255,H01S3/2256,H01S3/2258"
12431954,"1. A method of operating a user equipment (UE) in a wireless communication system, the method comprising: measuring a plurality of reference beams in a frequency domain; selecting at least one beam of the plurality of reference beams; and communicating with a base station using the selected at least one beam, wherein the plurality of reference beams are beams transmitted based on a first scheme or a second scheme, wherein the first scheme comprises transmitting N, the N being a natural number greater than or equal to 2, reference beams at a first transmission time and transmitting the N reference beams with an offset at a second transmission time, and wherein the second scheme comprises transmitting 2N reference beams and a second frequency spacing between adjacent beams in the 2N reference beams is half of a first frequency spacing between adjacent beams in the N reference beams. 13. A user equipment (UE) performing in a wireless communication system, the UE comprising: at least one transceiver; at least one memory; and at least one processor operably coupled to the at least one memory, wherein the at least one processor is adapted to: measure a plurality of reference beams in a frequency domain; select at least one beam of the plurality of reference beams; and communicate with a base station using the selected at least one beam, wherein the plurality of reference beams are beams transmitted based on a first scheme or a second scheme, wherein the first scheme comprises transmitting N, the N being a natural number greater than or equal to 2, reference beams at a first transmission time and transmitting the N reference beams with an offset at a second transmission time, and wherein the second scheme comprises transmitting 2N reference beams and a second frequency spacing between adjacent beams in the 2N reference beams is half of a first frequency spacing between adjacent beams in the N reference beams. 14. A method of operating a base station in a wireless communication system, the method comprising: transmitting a plurality of reference beams in a frequency domain; and communicating with a user equipment (UE) using selected at least one beam among the plurality of reference beams, wherein the plurality of reference beams are beams that the base station transmits based on a first scheme or a second scheme, wherein the first scheme comprises transmitting N, the N being a natural number greater than or equal to 2, reference beams at a first transmission time and transmitting the N reference beams with an offset at a second transmission time, and wherein the second scheme comprises transmitting 2N reference beams and a second frequency spacing between adjacent beams in the 2N reference beams is half of a first frequency spacing between adjacent beams in the N reference beams.","Provided are a method for operating a device in a wireless communication system, and a device using the method. The method comprises: measuring a plurality of reference beams; selecting at least one beam from among the plurality of reference beams; and communicating with a base station using the at least one selected beam, wherein the plurality of reference beams are beams transmitted according to a first scheme or a second scheme. In the first scheme, N (N is a natural number greater than or equal to two) reference beams are transmitted at a first transmission time, and an offset is applied to the N reference beams at a second transmission time. In the second scheme, 2N reference beams are transmitted, wherein a second frequency interval between adjacent beams of the 2N reference beams is half a first frequency interval between adjacent beams of the N reference beams.",3,"H04B7/06952,H04B7/0408,H04B7/06,H04B7/0617,H04B7/0695,H04B7/088,H04W72/04,H04W72/0453,H04W72/046,H04W72/23,Y02D30/70"
12387676,"1. A light emitting display apparatus comprising: a light emitting display panel including a plurality of pixels configured to display images, where some of the plurality of pixels can operate as normal pixels while some of the plurality of pixels can operate as abnormal pixels; a control driver configured to receive input image data of the normal pixels and the abnormal pixels and convert the input image data into image data; and a data driver configured to output data voltages corresponding to the image data to the normal pixels and the abnormal pixels, wherein compensation values for compensating the input image data of the abnormal pixels are stored in the control driver in a manufacturing process of manufacturing the light emitting display panel, wherein the control driver is configured to: calculate final compensation values for the abnormal pixels by using lower compensation values excluding upper compensation values included in an upper K % of the compensation values, calculate reference range grays by using the final compensation values, compensate the input image data of the abnormal pixels by using the final compensation values, where K is a real number, K has a constant value, and K is set in the manufacturing process to be stored in the control driver, and rescale grays of the input image data of the abnormal pixels compensated by using the final compensation values and the input image data of the normal pixels into the reference range grays, wherein input image data of the abnormal pixels having the upper compensation values included in the upper K % are compensated with a same compensation value, and wherein the same compensation value is a maximum compensation value of the final compensation values.","A light emitting display apparatus includes a light emitting display panel having normal pixels and abnormal pixels, a control driver configured to receive input image data of the normal pixels and the normal pixels and convert the input image data into image data, and a data driver configured to output data voltages corresponding to the image data to the normal pixels and the abnormal pixels. Compensation values for compensating the input image data of the abnormal pixels are stored in the control driver. The control driver calculates final compensation values for the abnormal pixels by using lower compensation values excluding upper compensation values included in an upper K % of the compensation values, and compensates the input image data of the abnormal pixels by using the final compensation values.",2,"G09G3/3233,G09G3/20,G09G3/2007,G09G2300/0819,G09G2300/0842,G09G2320/0233,G09G2320/0257"
12426629,"1. An aerosol delivering device comprising: a case that is configured to accommodate an aerosol generating source and includes a discharge hole that is configured to discharge an aerosol generated by the aerosol generating source; a rotation body that is configured to rotate with respect to the case, includes a plurality of chambers sequentially arranged in a rotation direction, each of the plurality of chambers accommodating a medium including a granule in a solid state such that the aerosol discharged from the discharge hole passes through the medium; a position limiter that is configured to maintain a rotational position of the rotation body with respect to the case so that a position of at least one of the plurality of chambers corresponds to a position of the discharge hole; and a transfer chamber arranged between the rotation body and the case and comprising a first surface surrounding the discharge hole, a transfer hole on the first surface aligned with the discharge hole, and walls extending from the first surface towards the rotation body forming a space, and is configured to transfer the aerosol discharged from the discharge hole through the transfer hole into the space and then to at least one of the plurality of chambers by buffering a flow of the aerosol such that the aerosol forms pressure inside the space between the rotation body and the case, wherein the rotation body further comprises: an upper plate that covers end portions of the plurality of chambers, and includes a plurality of upper through holes through which the aerosol, which passed through the medium of the plurality of chambers, is discharged out of the plurality of chambers; and a plurality of lower through holes that are configured to transfer the aerosol delivered from the discharge hole to at least one of the plurality of chambers.","An aerosol delivering device includes a case that is configured to accommodate an aerosol generating source and includes a discharge hole that is configured to discharge an aerosol generated by the aerosol generating source; a rotation body that is configured to rotate with respect to the case and includes a plurality of chambers sequentially arranged in a rotation direction, each of the plurality of chambers accommodating a medium and configured to pass the aerosol therethrough; and a position limiter that is configured to maintain a rotational position of the rotation body with respect to the case so that a position of at least one of the plurality of chambers corresponds to a position of the discharge hole.",34,"A24F40/30,A24F7/00,A24F40/10,A24F40/20,A24F40/40,A24F40/42,A24F40/485,A24F40/50,A24F40/60"
12329607,"1. A surgical tool set having an implantation driver for implanting a fixture, the implantation driver comprising: an engager configured to transmit implantation torque to the fixture; a first support protruding radially from the engager; at least one second support protruding radially from the engager so as to be spacedly apart from the first support and being arranged asymmetrically with respect to a center point located on a central axis of the implantation driver; and a recognizer, comprising a position identifier and a plurality of dummy members spaced apart from the position of the identifier, wherein a dummy gap member is disposed between the plurality of dummy members and positioned on a same plane, wherein the recognizer is disposed separate from the engager and configured to identify at least one of an alignment position of the fixture or an alignment direction of the fixture, and wherein the at least one second support has a larger size than the first support along an outer circumference direction and a radial direction of the engager.",Disclosed herein a surgical tool set for implant having an implantation driver for implanting a fixture. The implantation driver comprising: a first supporting portion disposed radially in an engagement portion that transmits implantation torque to the fixture; and at least one second supporting portion that is disposed radially in the engagement portion so as to be spacedly apart from the first supporting portion and is arranged asymmetrically with respect to a center point located on a central axis of the implantation driver. The second supporting portion has a larger size than the first supporting portion along at least one of an outer circumference direction and a radial direction of the engagement portion.,13,"A61C8/0089,A61C1/082,A61C8/0066,A61C8/0068"
12381639,"1. A radio-frequency (RF) sensor, comprising: an RF antenna; and a processor operatively coupled to memory and configured to: receive RF radiation via the RF antenna; input, to a trained model, data indicative of characteristics of an RF signal among the RF radiation; and based on an output from the trained model, determine at least one of: a frequency of the RF signal; a modulation type of the RF signal; a power level of the RF signal; a time period of reception of the RF signal at the RF sensor; a signal-to-noise ratio (SNR) of the RF sensor; an RF signal type of the RF signal; an association of the RF signal with a type of RF source; a deviation of the RF signal over time; a deviation in operating condition of an RF source of the RF signal; and/or that the RF signal is a new RF signal that is not associated with an operating environment in which the RF sensor received the RF signal, wherein the processor is configured to, based on the output of the trained model, determine the deviation of the RF signal over time, and the deviation is in power level and/or SNR. 12. A radio-frequency (RF) system, comprising: an RF sensor, comprising: an RF antenna; and a first processor operatively coupled to first memory and configured to: receive RF radiation via the RF antenna; input, to a trained model, digital samples of an RF signal among the RF radiation; and based on an output from the trained model, transmit, over a communication network, data indicative of characteristics of the RF signal; and a second processor operatively coupled to second memory and configured to: receive, over the communication network, the data indicative of characteristics of the RF signal; and based on the data indicative of characteristics of the RF signal, determine at least one of: a frequency of the RF signal; a modulation type of the RF signal; a power level of the RF signal; a time period of reception of the RF signal at the RF sensor; a signal-to-noise ratio (SNR) of the RF sensor; an RF signal type of the RF signal; an association of the RF signal with a type of RF source; a deviation of the RF signal over time; a deviation in operating condition of an RF source of the RF signal; and/or that the RF signal is a new RF signal that is not associated with an operating environment in which the RF sensor received the RF signal, wherein the second processor is configured to, based on the data indicative of the characteristics of the RF signal, determine the deviation of the RF signal over time, and the deviation is in power level and/or SNR. 14. A radio-frequency (RF) system, comprising: an RF sensor, comprising: an RF antenna; and a first processor operatively coupled to first memory and configured to: receive RF radiation via the RF antenna; input, to a trained model, digital samples of an RF signal among the RF radiation; and based on an output from the trained model, transmit, over a communication network, data indicative of characteristics of the RF signal; a second processor operatively coupled to second memory and configured to: receive, over the communication network, the data indicative of characteristics of the RF signal; and based on the data indicative of characteristics of the RF signal, determine at least one of: a frequency of the RF signal; a modulation type of the RF signal; a power level of the RF signal; a time period of reception of the RF signal at the RF sensor; a signal-to-noise ratio (SNR) of the RF sensor; an RF signal type of the RF signal; an association of the RF signal with a type of RF source; a deviation of the RF signal over time; a deviation in operating condition of an RF source of the RF signal; and/or that the RF signal is a new RF signal that is not associated with an operating environment in which the RF sensor received the RF signal; and a software-defined radio (SDR) configured to generate and provide the digital samples of the RF radiation to the first processor. 3. A radio-frequency (RF) sensor, comprising: an RF antenna; a processor operatively coupled to memory and configured to: receive RF radiation via the RF antenna; input, to a trained model, data indicative of characteristics of an RF signal among the RF radiation; and based on an output from the trained model, determine at least one of: a frequency of the RF signal; a modulation type of the RF signal; a power level of the RF signal; a time period of reception of the RF signal at the RF sensor; a signal-to-noise ratio (SNR) of the RF sensor; an RF signal type of the RF signal; an association of the RF signal with a type of RF source; a deviation of the RF signal over time; a deviation in operating condition of an RF source of the RF signal; and/or that the RF signal is a new RF signal that is not associated with an operating environment in which the RF sensor received the RF signal; and a software-defined radio (SDR) configured to generate and provide digital samples of the RF radiation to the processor, wherein the processor is configured to obtain the data indicative of the characteristics of the RF signal using the digital samples. 4. A radio-frequency (RF) sensor, comprising: an RF antenna; and a processor operatively coupled to memory and configured to: receive RF radiation via the RF antenna; input, to a trained model, data indicative of characteristics of an RF signal among the RF radiation; and based on an output from the trained model, determine at least one of: a frequency of the RF signal; a modulation type of the RF signal; a power level of the RF signal; a time period of reception of the RF signal at the RF sensor; a signal-to-noise ratio (SNR) of the RF sensor; an RF signal type of the RF signal; an association of the RF signal with a type of RF source; a deviation of the RF signal over time; a deviation in operating condition of an RF source of the RF signal; and/or that the RF signal is a new RF signal that is not associated with an operating environment in which the RF sensor received the RF signal, wherein the processor is further configured to, based on the output from the trained model, transmit, over a communication network to a second processor, RF characteristic data indicative of a characteristic of the RF signal. 7. A radio-frequency (RF) sensor, comprising: an RF antenna; a processor operatively coupled to memory and configured to: receive RF radiation via the RF antenna; input, to a trained model, data indicative of characteristics of an RF signal among the RF radiation, the trained model comprising a trained statistical classifier (TSC) and/or a trained regression model; based on an output of the trained model, determine a characteristic of the RF signal and/or of an RF source that transmitted the RF signal; and a software-defined radio (SDR) configured to generate and provide digital samples of the RF radiation to the processor, wherein the processor is configured to obtain the data indicative of the characteristics of the RF signal using the digital samples. 8. A radio-frequency (RF) sensor, comprising: an RF antenna; and a processor operatively coupled to memory and configured to: receive RF radiation via the RF antenna; input, to a trained model, data indicative of characteristics of an RF signal among the RF radiation, the trained model comprising a trained statistical classifier (TSC) and/or a trained regression model; and based on an output of the trained model, determine a characteristic of the RF signal and/or of an RF source that transmitted the RF signal, wherein the processor is further configured to, based on the output from the trained model, transmit, over a communication network to a second processor, RF characteristic data indicative of a characteristic of the RF signal.","The present disclosure provides radio-frequency (RF) systems that can detect the presence of RF signals received by the system, as well as determine characteristics such as the operating frequency of RF signals, the type of RF source that transmitted each RF signal, and/or the location of each RF source with high precision and sensitivity while using low cost, scalable electronics that are versatile enough for deployment in a variety of environments. Such systems can employ a network of RF sensors that can coordinate in response to communication with a computer to perform any such detection and/or determination using trained models executed onboard the RF sensors and/or the computer. RF signals may have unique characteristics when received at one or more RF sensors that may be detected using trained models described herein, even in high noise or non-line of sight (LOS) environments and with low cost, low resolution RF receiver hardware.",3,"H04B17/102,H04L5/0091,G01R29/0878,G01S5/02213,G01S5/0278,G06F18/2113,G06F18/241,G06N3/0464,G06N3/091,H04B7/15,H04B17/13,H04B17/18,H04B17/309,H04B17/3911,H04B17/3913,H04W4/38,G06F18/214,G06F2218/12,H04B1/0003,H04B17/27,H04L27/0002"
12298664,"1. A method comprising: removing a photolithography mask from a mask pod; providing the removed photolithography mask to a mask inspection tool for inspection during a selected period of time; inspecting the mask pod within the selected period of time; swapping the mask pod with a new mask pod, based on determining that the mask pod requires a swap with a new mask pod; and retrieving the photolithography mask from the mask inspection tool and placing the photolithography mask inside the new mask pod. 17. A method comprising: removing a photolithography mask from inside a mask pod; providing the removed photolithography mask to a mask inspection tool for inspection during a selected period of time; inspecting the mask pod at a mask pod inspection tool within the selected period of time; determining whether the mask pod requires a swap with a new mask pod within the selected period of time; based on determining that the mask pod does not require a new mask pod, removing the inspected photolithography mask from the mask inspection tool and placing the photolithography mask inside the mask pod. 9. A system comprising: a photolithography mask inspection tool configured to inspect one or more surfaces of a photolithography mask during a selected period of time; a mask pod including an inner pod and an outer pod housing the inner pod, the inner pod configured to house the photolithography mask; a mask pod inspection tool; an automatic transport tool; one or more processors being operatively coupled to the photolithography mask inspection tool, the mask pod inspection tool, and the automatic transport tool, the one or more processors configured to: provide a signal which causes the automatic transport tool to remove the photolithography mask from the mask pod; provide a signal which causes the automatic transport tool to provide the removed photolithography mask to the photolithography mask inspection tool for inspection during the selected period of time; provide a signal which causes the automatic transport tool to retrieve the mask pod without the photolithography mask during the selected period of time and deliver the mask pod without the photolithography mask to the mask pod inspection tool; and provide a signal which causes the mask pod inspection tool to inspect the mask pod without the photolithography mask during the selected period of time.","A method and a system for inspecting an extreme ultra violet mask and a mask pod for such masks is provided. An EUV mask inspection tool inspects a mask retrieved from a mask pod placed on the load port positioned exterior of the mask inspection tool. The inspection process is performed during a selected period of time. After the inspection process is initiated, a robotic handling mechanism such as a robotic arm or an AMHS picks up the mask pod and inspects the mask pod for foreign particles. A mask pod inspection tool determines whether the mask pod needs cleaning or replacing based on a selected swap criteria. The mask pod is retrieved from the mask pod inspection tool and placed on the load port before the selected period of time lapses. This method and system promotes a reduction in the overall time required for inspecting the mask and the mask pod.",9,"G03F1/84,G03F1/66,G03F7/70741"
12380970,"1. An image processing apparatus comprising: a scanner; a communicator that receives patient information and category information of a document from an information processing apparatus; and a controller; wherein the controller receives selection of patient information from the received patient information by a user, wherein the controller displays, in response to the selection of the patient information, the category information on a display, wherein the controller receives selection of category information from the displayed category information and a scan instruction by the user, wherein the controller displays, in a grayout state, category information in which an image file is registered and for which a predetermined period has not elapsed from registration of the image file, wherein the controller displays, in a non-grayout state, category information in which an image file is registered and for which the predetermined period has elapsed from registration of the image file, wherein the scanner scans, based on the scan instruction, an image of a document and generates an image file and then the controller determines, based on the selected patient information and the selected category information, a file name of the image file, the determined file name including the selected patient information and the selected category information, and wherein the communicator transmits the generated image file to a server. 7. A method of controlling an image processing apparatus, the method comprising: receiving patient information and category information of a document from an information processing apparatus; receiving selection of patient information from the received patient information by a user; displaying, in response to the selection of the patient information, the category information on a display; receiving selection of category information from the displayed category information and a scan instruction by the user; wherein category information in which an image file is registered and for which a predetermined period has not elapsed from registration of the image file is displayed in a grayout state, wherein category information in which an image file is registered and for which the predetermined period has elapsed from registration of the image file is displayed in a non-grayout state, scanning, based on the scan instruction, an image of a document and generating an image file and then determining, based on the selected patient information and the selected category information, a file name of the image file, the determined file name including the selected patient information and the selected category information; and transmitting the generated image file to a server.","An image processing apparatus includes a generation unit configured to read an image of a document and to generate an image file based on the read image, a transmission unit configured to transmit the image file generated by the generation unit, a determination unit configured to determine a file name of the image file, and a reception unit configured to receive patient information from an information processing apparatus. The determination unit determines the file name of the image file based on patient information selected by a user from the patient information received by the reception unit.",2,"G16H10/60,G16H30/40,G16H40/20,H04N1/00209,H04N1/00236,H04N1/00244"
12305465,"1. A nested tubing hanger, comprising: a wellhead housing defining a wellhead bore; an outer hanger installed within the wellhead bore of the wellhead housing, the outer hanger having an inner surface that defines a parent bowl, the outer hanger comprising a hanger engagement that is radially moveable between a release position and an engagement position relative to the inner surface; an actuator that is moveable between an unactuated position and an actuated position, wherein, as the actuator moves from the unactuated position to the actuated position, the actuator actuates the hanger engagement to move from the release position to the engagement position; and an inner hanger supported by the parent bowl of the outer hanger, the inner hanger having an inner surface that defines an inner tubing bowl, and an engagement profile on an outer surface of the inner hanger, wherein, with the hanger engagement in the engagement position, the inner hanger is locked within the outer hanger, and with the hanger engagement in the release position, the inner hanger is removeable from the outer hanger. 10. A method of installing a tubing hanger in a wellhead, comprising: inserting an outer hanger into a wellhead bore of a wellhead housing such that the outer hanger is supported by a support shoulder of the wellhead housing, the outer hanger having an inner surface that defines a parent bowl, the outer hanger comprising a hanger engagement that is radially moveable between a release position and an engagement position relative to the inner surface; inserting an inner hanger into the outer hanger such that the inner hanger engages the parent bowl of the outer hanger, the inner hanger comprising an inner surface that defines an inner tubing bowl, and an engagement profile on an outer surface of the inner hanger; and actuating, using an actuator, the hanger engagement to move from the release position to the engagement position such that the hanger engagement engages the engagement profile to secure the inner hanger within the outer hanger, when the actuator is moved from an unactuated position into an actuated position; and actuating, using the actuator, the hanger engagement to move from the engagement position to the release position such that the hanger engagement is removable from the outer hanger when the actuator moves from the actuated position to the unactuated position.","A nested tubing hanger has a wellhead housing that defines a wellhead bore, an outer hanger installed within the wellhead bore of the wellhead housing that has a parent bowl that supports an inner hanger. A hanger engagement carried by the outer hanger is radially moveable between a release position and an engagement position. In the engagement position, the hanger engagement engages an engagement profile on an outer surface of the inner hanger to lock the inner hanger in the outer hanger. With the hanger engagement in a release position, the inner hanger is removable from the outer hanger.",35,"E21B33/04,E21B33/043"
